0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
3.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00
4.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00
5.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,2.00
6.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,2.00
7.00,0.00,0.00,0.00,3.00,2.00,3.00,1.00,3.00
8.00,0.00,0.00,0.00,4.00,3.00,4.00,1.00,4.00
9.00,0.00,0.00,0.00,6.00,4.00,6.00,1.00,6.00
10.00,0.00,0.00,0.00,8.00,5.00,8.00,2.00,8.00
11.00,0.00,0.00,0.00,12.00,7.00,12.00,2.00,11.00
12.00,0.00,0.00,0.00,16.00,10.00,16.00,3.00,15.00
13.00,0.00,0.00,0.00,23.00,14.00,23.00,5.00,21.00
14.00,0.00,0.00,0.00,32.00,19.00,32.00,6.00,30.00
15.00,0.00,0.00,0.00,44.00,27.00,44.00,9.00,41.00
16.00,0.00,0.00,0.00,62.00,37.00,62.00,12.00,57.00
17.00,0.00,0.00,0.00,86.00,52.00,86.00,17.00,80.00
18.00,0.00,0.00,0.00,120.00,72.00,120.00,24.00,112.00
19.00,0.00,0.00,0.00,167.00,100.00,167.00,33.00,155.00
20.00,0.00,0.00,0.00,232.00,139.00,232.00,46.00,216.00
21.00,0.00,0.00,0.00,322.00,193.00,322.00,64.00,301.00
22.00,0.00,0.00,0.00,447.00,268.00,447.00,89.00,418.00
23.00,0.00,0.00,0.00,618.00,371.00,618.00,124.00,581.00
24.00,0.00,0.00,0.00,854.00,512.00,854.00,171.00,806.00
25.00,0.00,0.00,0.00,1175.00,705.00,1175.00,235.00,1116.00
26.00,0.00,0.00,0.00,1608.00,965.00,1608.00,322.00,1541.00
27.00,0.00,0.00,0.00,2186.00,1312.00,2186.00,437.00,2121.00
28.00,0.00,0.00,0.00,2943.00,1766.00,2943.00,589.00,2903.00
29.00,0.00,0.00,0.00,3910.00,2346.00,3910.00,782.00,3947.00
30.00,0.00,0.00,0.00,5104.00,3062.00,5104.00,1021.00,5317.00
31.00,0.00,0.00,0.00,6508.00,3905.00,6508.00,1302.00,7073.00
32.00,0.00,0.00,0.00,8047.00,4828.00,8047.00,1609.00,9254.00
