0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01
6.00,0.00,0.00,0.00,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7.00,0.00,0.00,0.00,0.01,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01
8.00,0.01,0.01,0.01,0.01,0.06,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.02,0.02,0.02,0.03,0.03,0.02
9.00,0.01,0.01,0.01,0.02,0.09,0.07,0.07,0.07,0.07,0.07,0.06,0.05,0.04,0.03,0.03,0.04,0.04,0.04
10.00,0.02,0.02,0.02,0.03,0.14,0.11,0.11,0.11,0.11,0.12,0.09,0.08,0.06,0.06,0.05,0.06,0.06,0.06
11.00,0.03,0.03,0.03,0.04,0.21,0.18,0.18,0.17,0.18,0.18,0.14,0.12,0.10,0.09,0.08,0.10,0.10,0.09
12.00,0.04,0.05,0.05,0.07,0.32,0.28,0.28,0.28,0.29,0.29,0.22,0.19,0.15,0.14,0.13,0.15,0.15,0.14
13.00,0.06,0.08,0.08,0.10,0.49,0.43,0.44,0.44,0.46,0.46,0.35,0.30,0.24,0.22,0.20,0.24,0.24,0.23
14.00,0.10,0.12,0.13,0.16,0.75,0.68,0.70,0.70,0.72,0.72,0.54,0.47,0.38,0.34,0.32,0.37,0.37,0.36
15.00,0.16,0.20,0.21,0.25,1.16,1.06,1.10,1.10,1.13,1.13,0.85,0.73,0.60,0.54,0.50,0.58,0.58,0.56
16.00,0.25,0.31,0.33,0.39,1.80,1.66,1.72,1.73,1.78,1.77,1.33,1.15,0.93,0.84,0.78,0.91,0.91,0.88
17.00,0.39,0.50,0.53,0.61,2.78,2.58,2.68,2.70,2.78,2.76,2.07,1.79,1.46,1.32,1.21,1.42,1.41,1.37
18.00,0.62,0.78,0.83,0.96,4.28,4.00,4.17,4.20,4.31,4.27,3.21,2.79,2.27,2.05,1.89,2.20,2.20,2.13
19.00,0.96,1.22,1.30,1.49,6.55,6.15,6.41,6.47,6.62,6.56,4.96,4.30,3.52,3.19,2.93,3.40,3.40,3.30
20.00,1.49,1.91,2.03,2.30,9.92,9.34,9.74,9.84,10.06,9.96,7.57,6.60,5.41,4.91,4.51,5.23,5.23,5.08
21.00,2.31,2.96,3.15,3.54,14.76,13.95,14.54,14.68,15.00,14.85,11.40,9.98,8.23,7.49,6.89,7.95,7.95,7.74
22.00,3.54,4.55,4.83,5.40,21.39,20.32,21.13,21.32,21.74,21.54,16.80,14.80,12.32,11.24,10.36,11.90,11.90,11.61
23.00,5.36,6.89,7.30,8.11,29.86,28.53,29.58,29.82,30.33,30.07,24.00,21.35,17.97,16.48,15.26,17.40,17.39,17.00
24.00,7.97,10.23,10.83,11.93,39.67,38.19,39.37,39.64,40.21,39.92,32.86,29.62,25.35,23.42,21.79,24.61,24.60,24.10
25.00,11.56,14.78,15.62,17.04,49.67,48.21,49.39,49.65,50.20,49.91,42.68,39.12,34.20,31.89,29.90,33.33,33.32,32.73
26.00,16.24,20.65,21.75,23.48,58.56,57.31,58.33,58.55,59.01,58.77,52.27,48.82,43.76,41.26,39.05,42.84,42.83,42.22
27.00,21.96,27.68,29.06,30.97,65.79,64.79,65.61,65.78,66.15,65.96,60.62,57.63,52.97,50.57,48.35,52.12,52.11,51.53
28.00,28.47,35.51,37.11,39.04,71.58,70.77,71.43,71.57,71.87,71.71,67.43,64.99,61.05,58.93,56.91,60.32,60.31,59.81
29.00,35.43,43.62,45.35,47.12,76.21,75.56,76.09,76.20,76.44,76.31,72.88,70.92,67.72,65.96,64.24,67.13,67.12,66.71
30.00,42.47,51.49,53.26,54.73,79.91,79.39,79.82,79.90,80.09,79.99,77.23,75.67,73.10,71.68,70.27,72.63,72.62,72.29
31.00,49.29,58.73,60.43,61.58,82.87,82.46,82.80,82.87,83.02,82.94,80.72,79.47,77.42,76.27,75.14,77.03,77.03,76.76
32.00,55.66,65.13,66.69,67.53,85.24,84.91,85.18,85.24,85.36,85.30,83.51,82.51,80.87,79.95,79.04,80.56,80.56,80.34
33.00,61.45,70.60,71.97,72.56,87.13,86.87,87.09,87.14,87.23,87.18,85.74,84.94,83.63,82.90,82.16,83.38,83.38,83.21
