0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
8.00,0.00,0.00,0.00,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
9.00,0.01,0.01,0.01,0.01,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
10.00,0.01,0.01,0.01,0.01,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.03
11.00,0.01,0.01,0.01,0.02,0.08,0.07,0.07,0.07,0.07,0.08,0.06,0.05,0.04,0.04,0.03,0.04,0.04,0.04
12.00,0.02,0.02,0.02,0.02,0.12,0.10,0.11,0.10,0.11,0.11,0.08,0.07,0.06,0.05,0.05,0.06,0.06,0.05
13.00,0.02,0.03,0.03,0.04,0.16,0.15,0.15,0.15,0.16,0.16,0.12,0.10,0.08,0.07,0.07,0.08,0.08,0.08
14.00,0.03,0.04,0.04,0.05,0.23,0.21,0.22,0.22,0.23,0.23,0.17,0.15,0.12,0.11,0.10,0.12,0.12,0.11
15.00,0.05,0.06,0.06,0.07,0.33,0.30,0.31,0.32,0.32,0.32,0.24,0.21,0.17,0.15,0.14,0.16,0.16,0.16
16.00,0.06,0.08,0.09,0.10,0.47,0.43,0.45,0.45,0.46,0.46,0.35,0.30,0.24,0.22,0.20,0.23,0.23,0.23
17.00,0.09,0.12,0.13,0.14,0.66,0.62,0.64,0.65,0.67,0.66,0.49,0.43,0.35,0.31,0.29,0.34,0.33,0.32
18.00,0.13,0.17,0.18,0.21,0.94,0.88,0.92,0.93,0.95,0.94,0.70,0.61,0.49,0.45,0.41,0.48,0.48,0.46
19.00,0.19,0.24,0.26,0.29,1.34,1.25,1.31,1.33,1.36,1.34,1.00,0.87,0.71,0.64,0.58,0.68,0.68,0.66
20.00,0.27,0.35,0.37,0.42,1.90,1.78,1.87,1.89,1.93,1.91,1.43,1.24,1.01,0.91,0.83,0.97,0.97,0.94
21.00,0.39,0.50,0.53,0.60,2.69,2.53,2.65,2.68,2.74,2.71,2.03,1.76,1.43,1.29,1.19,1.38,1.38,1.34
22.00,0.55,0.71,0.76,0.85,3.79,3.58,3.75,3.79,3.88,3.83,2.87,2.49,2.03,1.84,1.68,1.95,1.95,1.90
23.00,0.78,1.01,1.08,1.20,5.33,5.03,5.27,5.34,5.46,5.39,4.05,3.51,2.87,2.60,2.38,2.76,2.76,2.69
24.00,1.11,1.44,1.53,1.70,7.44,7.03,7.37,7.45,7.62,7.53,5.68,4.94,4.04,3.67,3.36,3.89,3.89,3.79
25.00,1.56,2.03,2.16,2.40,10.29,9.74,10.20,10.31,10.53,10.41,7.90,6.88,5.66,5.14,4.71,5.44,5.44,5.31
26.00,2.20,2.85,3.03,3.36,14.04,13.32,13.93,14.08,14.37,14.21,10.87,9.51,7.85,7.14,6.56,7.56,7.55,7.37
27.00,3.06,3.98,4.22,4.67,18.83,17.92,18.70,18.89,19.26,19.05,14.75,12.96,10.76,9.81,9.03,10.37,10.37,10.12
28.00,4.23,5.49,5.82,6.41,24.72,23.59,24.55,24.79,25.23,24.98,19.63,17.36,14.52,13.28,12.25,14.02,14.01,13.70
29.00,5.76,7.48,7.93,8.70,31.56,30.24,31.37,31.64,32.15,31.86,25.51,22.74,19.21,17.64,16.33,18.58,18.57,18.18
30.00,7.73,10.02,10.62,11.58,39.03,37.58,38.82,39.11,39.67,39.35,32.22,29.00,24.79,22.89,21.28,24.05,24.04,23.58
31.00,10.16,13.17,13.92,15.08,46.63,45.13,46.41,46.70,47.27,46.94,39.42,35.88,31.11,28.91,27.00,30.27,30.26,29.73
32.00,13.06,16.89,17.84,19.17,53.84,52.38,53.62,53.89,54.43,54.12,46.65,42.98,37.85,35.42,33.27,36.95,36.95,36.37
33.00,16.34,21.12,22.27,23.72,60.27,58.93,60.07,60.30,60.79,60.51,53.49,49.88,44.63,42.08,39.77,43.72,43.72,43.13
