0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01
7.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
8.00,0.00,0.00,0.00,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01
9.00,0.00,0.00,0.01,0.01,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02
10.00,0.01,0.01,0.01,0.01,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02
11.00,0.01,0.01,0.01,0.02,0.07,0.06,0.06,0.06,0.06,0.07,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03
12.00,0.01,0.02,0.02,0.02,0.10,0.09,0.09,0.09,0.09,0.09,0.07,0.06,0.05,0.04,0.04,0.05,0.05,0.05
13.00,0.02,0.02,0.02,0.03,0.14,0.13,0.13,0.13,0.13,0.13,0.10,0.09,0.07,0.06,0.06,0.07,0.07,0.07
14.00,0.03,0.03,0.03,0.04,0.20,0.18,0.18,0.18,0.19,0.19,0.14,0.12,0.10,0.09,0.08,0.10,0.10,0.09
15.00,0.04,0.05,0.05,0.06,0.27,0.25,0.26,0.26,0.27,0.27,0.20,0.17,0.14,0.13,0.12,0.14,0.14,0.13
16.00,0.05,0.07,0.07,0.08,0.38,0.35,0.37,0.37,0.38,0.38,0.28,0.24,0.20,0.18,0.16,0.19,0.19,0.19
17.00,0.07,0.09,0.10,0.12,0.54,0.50,0.52,0.52,0.53,0.53,0.40,0.34,0.28,0.25,0.23,0.27,0.27,0.26
18.00,0.11,0.13,0.14,0.16,0.75,0.70,0.73,0.74,0.76,0.75,0.56,0.48,0.39,0.35,0.33,0.38,0.38,0.37
19.00,0.15,0.19,0.20,0.23,1.05,0.98,1.03,1.04,1.06,1.05,0.79,0.68,0.55,0.50,0.46,0.53,0.53,0.52
20.00,0.21,0.27,0.29,0.32,1.48,1.38,1.45,1.46,1.50,1.48,1.11,0.96,0.78,0.70,0.65,0.75,0.75,0.73
21.00,0.29,0.38,0.40,0.46,2.07,1.94,2.03,2.05,2.10,2.08,1.55,1.34,1.09,0.99,0.91,1.05,1.05,1.02
22.00,0.41,0.54,0.57,0.64,2.88,2.71,2.84,2.87,2.94,2.91,2.18,1.88,1.54,1.39,1.27,1.48,1.48,1.44
23.00,0.58,0.75,0.80,0.90,4.02,3.78,3.97,4.01,4.10,4.06,3.04,2.63,2.15,1.95,1.78,2.07,2.07,2.01
24.00,0.82,1.06,1.12,1.26,5.57,5.25,5.51,5.57,5.70,5.63,4.23,3.67,3.00,2.72,2.49,2.88,2.88,2.81
25.00,1.14,1.48,1.57,1.75,7.67,7.25,7.59,7.68,7.85,7.76,5.85,5.09,4.17,3.78,3.46,4.01,4.01,3.90
26.00,1.59,2.06,2.19,2.44,10.47,9.92,10.38,10.50,10.72,10.60,8.04,7.01,5.76,5.23,4.79,5.54,5.54,5.40
27.00,2.21,2.86,3.04,3.37,14.14,13.41,14.03,14.18,14.47,14.31,10.94,9.56,7.89,7.18,6.59,7.60,7.59,7.41
28.00,3.04,3.95,4.19,4.63,18.80,17.88,18.66,18.85,19.23,19.02,14.69,12.90,10.70,9.75,8.97,10.31,10.31,10.07
29.00,4.15,5.39,5.72,6.30,24.51,23.38,24.34,24.58,25.03,24.77,19.41,17.14,14.32,13.09,12.07,13.82,13.81,13.50
30.00,5.61,7.28,7.72,8.47,31.18,29.85,30.98,31.26,31.78,31.48,25.10,22.33,18.82,17.27,15.97,18.20,18.19,17.80
31.00,7.47,9.69,10.26,11.21,38.54,37.06,38.33,38.62,39.20,38.87,31.64,28.41,24.21,22.32,20.72,23.46,23.46,22.99
32.00,9.78,12.67,13.40,14.55,46.17,44.61,45.94,46.24,46.83,46.49,38.75,35.16,30.36,28.15,26.26,29.51,29.50,28.97
33.00,12.54,16.23,17.15,18.48,53.55,52.01,53.32,53.61,54.18,53.85,46.04,42.25,37.01,34.56,32.40,36.10,36.09,35.50
