0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.00
6.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7.00,0.00,0.00,0.00,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01
8.00,0.00,0.01,0.01,0.01,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
9.00,0.01,0.01,0.01,0.01,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.03
10.00,0.01,0.01,0.01,0.02,0.08,0.07,0.07,0.07,0.07,0.08,0.06,0.05,0.04,0.04,0.03,0.04,0.04,0.04
11.00,0.02,0.02,0.02,0.03,0.12,0.11,0.11,0.11,0.11,0.11,0.08,0.07,0.06,0.05,0.05,0.06,0.06,0.06
12.00,0.02,0.03,0.03,0.04,0.18,0.16,0.16,0.16,0.17,0.17,0.13,0.11,0.09,0.08,0.07,0.09,0.09,0.08
13.00,0.03,0.04,0.05,0.05,0.25,0.23,0.24,0.24,0.25,0.25,0.18,0.16,0.13,0.12,0.11,0.13,0.13,0.12
14.00,0.05,0.06,0.07,0.08,0.37,0.34,0.35,0.35,0.36,0.36,0.27,0.23,0.19,0.17,0.16,0.18,0.18,0.18
15.00,0.07,0.09,0.10,0.12,0.54,0.50,0.52,0.52,0.53,0.53,0.40,0.34,0.28,0.25,0.23,0.27,0.27,0.26
16.00,0.11,0.14,0.15,0.17,0.78,0.73,0.76,0.77,0.79,0.78,0.58,0.50,0.41,0.37,0.34,0.40,0.40,0.38
17.00,0.16,0.21,0.22,0.25,1.14,1.07,1.11,1.12,1.15,1.14,0.85,0.74,0.60,0.54,0.50,0.58,0.58,0.56
18.00,0.24,0.30,0.32,0.37,1.66,1.56,1.63,1.65,1.69,1.67,1.25,1.08,0.88,0.79,0.73,0.85,0.85,0.82
19.00,0.35,0.45,0.47,0.54,2.42,2.27,2.38,2.41,2.46,2.44,1.82,1.58,1.28,1.16,1.06,1.24,1.24,1.20
20.00,0.51,0.65,0.70,0.78,3.51,3.30,3.46,3.50,3.58,3.54,2.65,2.30,1.87,1.70,1.55,1.80,1.80,1.75
21.00,0.74,0.96,1.02,1.14,5.07,4.78,5.01,5.06,5.18,5.12,3.84,3.33,2.72,2.47,2.26,2.62,2.62,2.55
22.00,1.08,1.40,1.48,1.66,7.26,6.86,7.19,7.27,7.43,7.35,5.54,4.81,3.94,3.57,3.27,3.79,3.79,3.69
23.00,1.56,2.03,2.15,2.40,10.31,9.76,10.21,10.33,10.55,10.43,7.91,6.89,5.66,5.14,4.71,5.45,5.45,5.31
24.00,2.25,2.93,3.11,3.45,14.42,13.68,14.30,14.46,14.76,14.59,11.16,9.76,8.06,7.33,6.73,7.76,7.76,7.57
25.00,3.23,4.19,4.44,4.91,19.78,18.82,19.64,19.84,20.22,20.00,15.50,13.62,11.32,10.32,9.50,10.91,10.90,10.65
26.00,4.56,5.92,6.28,6.92,26.45,25.25,26.27,26.51,26.99,26.72,21.05,18.63,15.61,14.28,13.18,15.07,15.07,14.73
27.00,6.36,8.25,8.74,9.58,34.23,32.83,34.02,34.30,34.85,34.54,27.79,24.82,21.02,19.33,17.91,20.35,20.34,19.92
28.00,8.70,11.27,11.93,12.99,42.64,41.12,42.42,42.71,43.30,42.97,35.47,32.03,27.50,25.44,23.68,26.70,26.69,26.19
29.00,11.61,15.02,15.88,17.16,51.02,49.48,50.79,51.08,51.65,51.32,43.58,39.86,34.78,32.41,30.34,33.88,33.88,33.30
30.00,15.08,19.47,20.54,22.00,58.71,57.28,58.49,58.76,59.28,58.98,51.53,47.77,42.41,39.83,37.53,41.47,41.46,40.86
31.00,18.99,24.48,25.78,27.33,65.36,64.09,65.17,65.39,65.85,65.59,58.81,55.22,49.88,47.24,44.82,48.97,48.96,48.36
32.00,23.19,29.85,31.36,32.90,70.89,69.81,70.72,70.91,71.29,71.07,65.16,61.88,56.82,54.23,51.80,55.96,55.96,55.38
33.00,27.51,35.36,37.06,38.46,75.39,74.49,75.25,75.41,75.72,75.54,70.51,67.61,62.97,60.53,58.18,62.20,62.20,61.68
