0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7.00,0.00,0.00,0.00,0.01,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01
8.00,0.01,0.01,0.01,0.01,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02
9.00,0.01,0.01,0.01,0.02,0.08,0.06,0.06,0.06,0.06,0.07,0.05,0.04,0.03,0.03,0.03,0.04,0.04,0.03
10.00,0.01,0.02,0.02,0.02,0.11,0.10,0.10,0.10,0.10,0.10,0.08,0.07,0.05,0.05,0.04,0.05,0.05,0.05
11.00,0.02,0.03,0.03,0.04,0.16,0.14,0.15,0.15,0.15,0.15,0.12,0.10,0.08,0.07,0.07,0.08,0.08,0.08
12.00,0.03,0.04,0.04,0.05,0.24,0.22,0.22,0.22,0.23,0.23,0.17,0.15,0.12,0.11,0.10,0.12,0.12,0.11
13.00,0.05,0.06,0.06,0.08,0.36,0.33,0.34,0.34,0.35,0.35,0.26,0.22,0.18,0.16,0.15,0.18,0.18,0.17
14.00,0.07,0.09,0.10,0.12,0.53,0.49,0.50,0.51,0.52,0.52,0.39,0.34,0.27,0.25,0.23,0.27,0.27,0.26
15.00,0.11,0.14,0.15,0.17,0.79,0.73,0.76,0.76,0.78,0.78,0.58,0.50,0.41,0.37,0.34,0.40,0.40,0.38
16.00,0.16,0.21,0.22,0.26,1.17,1.09,1.13,1.14,1.17,1.16,0.87,0.75,0.61,0.55,0.51,0.59,0.59,0.57
17.00,0.25,0.31,0.33,0.38,1.73,1.62,1.69,1.71,1.75,1.74,1.30,1.12,0.91,0.82,0.76,0.88,0.88,0.85
18.00,0.37,0.47,0.50,0.57,2.57,2.41,2.52,2.55,2.61,2.58,1.93,1.67,1.36,1.23,1.13,1.31,1.31,1.27
19.00,0.55,0.71,0.75,0.85,3.80,3.57,3.74,3.78,3.87,3.83,2.87,2.48,2.02,1.83,1.68,1.95,1.95,1.90
20.00,0.82,1.05,1.12,1.26,5.58,5.26,5.51,5.57,5.70,5.63,4.23,3.67,3.00,2.72,2.49,2.89,2.89,2.81
21.00,1.21,1.57,1.67,1.86,8.14,7.69,8.05,8.14,8.32,8.23,6.21,5.40,4.42,4.01,3.68,4.26,4.25,4.14
22.00,1.79,2.32,2.46,2.75,11.74,11.11,11.63,11.76,12.01,11.87,9.02,7.87,6.47,5.87,5.39,6.23,6.22,6.07
23.00,2.63,3.41,3.62,4.02,16.65,15.80,16.51,16.68,17.03,16.84,12.93,11.32,9.36,8.51,7.83,9.01,9.01,8.79
24.00,3.83,4.96,5.27,5.82,23.07,21.97,22.90,23.12,23.56,23.32,18.16,16.00,13.32,12.16,11.20,12.85,12.85,12.55
25.00,5.50,7.12,7.56,8.32,31.00,29.65,30.79,31.07,31.60,31.30,24.86,22.08,18.57,17.02,15.73,17.94,17.94,17.55
26.00,7.76,10.05,10.64,11.65,40.07,38.53,39.84,40.14,40.74,40.40,32.89,29.53,25.16,23.19,21.53,24.38,24.37,23.88
27.00,10.72,13.85,14.65,15.91,49.56,47.94,49.31,49.62,50.24,49.89,41.82,38.03,32.92,30.57,28.54,32.02,32.01,31.43
28.00,14.38,18.55,19.58,21.09,58.57,57.03,58.34,58.62,59.20,58.87,50.92,46.97,41.42,38.78,36.45,40.44,40.43,39.80
29.00,18.69,24.04,25.33,27.00,66.48,65.10,66.27,66.52,67.02,66.73,59.45,55.63,50.01,47.25,44.74,49.02,49.02,48.37
30.00,23.48,30.12,31.65,33.37,73.06,71.90,72.88,73.09,73.50,73.27,66.95,63.46,58.11,55.39,52.85,57.18,57.18,56.56
31.00,28.52,36.49,38.24,39.86,78.41,77.45,78.26,78.43,78.77,78.57,73.26,70.21,65.34,62.78,60.33,64.51,64.50,63.94
32.00,33.60,42.87,44.80,46.18,82.71,81.93,82.59,82.72,83.00,82.84,78.45,75.85,71.55,69.23,66.94,70.84,70.83,70.34
33.00,38.54,49.01,51.08,52.13,86.16,85.53,86.06,86.17,86.39,86.27,82.67,80.48,76.76,74.71,72.62,76.16,76.15,75.73
