0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
5.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
6.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00
7.00,0.00,0.00,0.00,0.00,0.04,0.03,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
8.00,0.00,0.00,0.00,0.00,0.06,0.04,0.03,0.02,0.02,0.02,0.04,0.03,0.01,0.01,0.01,0.01,0.01,0.01
9.00,0.00,0.00,0.00,0.01,0.08,0.07,0.04,0.02,0.03,0.03,0.05,0.05,0.01,0.01,0.01,0.01,0.02,0.01
10.00,0.01,0.01,0.01,0.01,0.12,0.10,0.07,0.04,0.04,0.04,0.08,0.07,0.02,0.02,0.02,0.02,0.02,0.02
11.00,0.01,0.01,0.01,0.01,0.16,0.14,0.10,0.05,0.06,0.06,0.11,0.10,0.03,0.03,0.03,0.03,0.03,0.03
12.00,0.01,0.01,0.01,0.02,0.24,0.21,0.14,0.08,0.08,0.08,0.17,0.14,0.05,0.04,0.04,0.05,0.05,0.04
13.00,0.02,0.02,0.02,0.03,0.34,0.30,0.21,0.12,0.12,0.12,0.24,0.21,0.07,0.06,0.05,0.07,0.07,0.06
14.00,0.03,0.03,0.03,0.04,0.49,0.44,0.31,0.17,0.17,0.18,0.35,0.31,0.10,0.09,0.08,0.10,0.10,0.09
15.00,0.04,0.04,0.04,0.06,0.71,0.64,0.45,0.25,0.26,0.26,0.51,0.45,0.14,0.13,0.11,0.14,0.15,0.14
16.00,0.06,0.07,0.06,0.09,1.02,0.93,0.66,0.37,0.37,0.38,0.74,0.65,0.21,0.18,0.17,0.20,0.21,0.20
17.00,0.08,0.10,0.09,0.12,1.48,1.35,0.95,0.53,0.54,0.55,1.08,0.94,0.30,0.27,0.24,0.30,0.31,0.29
18.00,0.12,0.14,0.14,0.18,2.13,1.95,1.39,0.77,0.79,0.80,1.56,1.37,0.44,0.39,0.35,0.43,0.45,0.42
19.00,0.18,0.21,0.20,0.26,3.07,2.82,2.00,1.12,1.14,1.16,2.26,1.98,0.64,0.56,0.51,0.62,0.65,0.61
20.00,0.26,0.30,0.29,0.38,4.40,4.06,2.89,1.62,1.65,1.68,3.25,2.86,0.92,0.81,0.74,0.90,0.94,0.88
21.00,0.37,0.43,0.43,0.54,6.28,5.80,4.15,2.34,2.38,2.42,4.66,4.10,1.33,1.18,1.06,1.29,1.36,1.27
22.00,0.53,0.63,0.62,0.78,8.90,8.24,5.93,3.35,3.41,3.46,6.65,5.86,1.91,1.69,1.53,1.86,1.95,1.82
23.00,0.77,0.90,0.89,1.13,12.48,11.59,8.39,4.78,4.85,4.93,9.40,8.30,2.74,2.43,2.20,2.67,2.79,2.61
24.00,1.10,1.30,1.28,1.61,17.23,16.07,11.73,6.75,6.85,6.95,13.12,11.63,3.90,3.46,3.13,3.79,3.97,3.72
25.00,1.57,1.85,1.82,2.29,23.34,21.86,16.13,9.40,9.55,9.68,18.02,16.05,5.50,4.89,4.43,5.35,5.59,5.25
26.00,2.21,2.62,2.58,3.22,30.79,29.00,21.73,12.89,13.08,13.25,24.23,21.72,7.64,6.82,6.19,7.44,7.77,7.31
27.00,3.08,3.66,3.62,4.48,39.33,37.30,28.49,17.30,17.54,17.73,31.68,28.63,10.46,9.37,8.52,10.19,10.62,10.03
28.00,4.22,5.04,4.99,6.12,48.39,46.25,36.15,22.58,22.88,23.09,40.07,36.58,14.00,12.62,11.50,13.66,14.22,13.47
29.00,5.66,6.81,6.77,8.20,57.22,55.15,44.22,28.56,28.91,29.11,48.84,45.12,18.26,16.57,15.16,17.84,18.54,17.64
30.00,7.43,9.01,8.99,10.72,65.18,63.32,52.09,34.88,35.28,35.45,57.33,53.62,23.13,21.16,19.44,22.63,23.46,22.44
31.00,9.48,11.61,11.65,13.64,71.95,70.36,59.25,41.15,41.57,41.68,65.02,61.54,28.37,26.20,24.18,27.83,28.78,27.67
32.00,11.78,14.58,14.70,16.87,77.49,76.19,65.44,46.99,47.42,47.47,71.62,68.51,33.74,31.45,29.17,33.16,34.21,33.09
33.00,14.23,17.82,18.06,20.30,81.97,80.91,70.60,52.20,52.62,52.61,77.11,74.43,38.97,36.68,34.19,38.40,39.51,38.43
