0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01
6.00,0.00,0.00,0.00,0.01,0.03,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7.00,0.00,0.00,0.00,0.01,0.04,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01
8.00,0.01,0.01,0.01,0.01,0.06,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02
9.00,0.01,0.01,0.01,0.02,0.09,0.07,0.07,0.07,0.07,0.07,0.05,0.05,0.04,0.03,0.03,0.04,0.04,0.04
10.00,0.02,0.02,0.02,0.03,0.13,0.11,0.11,0.10,0.11,0.11,0.09,0.07,0.06,0.05,0.05,0.06,0.06,0.06
11.00,0.02,0.03,0.03,0.04,0.20,0.17,0.17,0.17,0.17,0.18,0.13,0.11,0.09,0.08,0.08,0.09,0.09,0.09
12.00,0.04,0.05,0.05,0.06,0.30,0.26,0.26,0.26,0.27,0.27,0.21,0.18,0.14,0.13,0.12,0.14,0.14,0.14
13.00,0.06,0.07,0.08,0.10,0.45,0.40,0.41,0.41,0.42,0.43,0.32,0.28,0.22,0.20,0.19,0.22,0.22,0.21
14.00,0.09,0.11,0.12,0.15,0.69,0.63,0.64,0.64,0.66,0.66,0.50,0.43,0.35,0.32,0.29,0.34,0.34,0.33
15.00,0.15,0.18,0.19,0.23,1.06,0.97,1.00,1.00,1.03,1.03,0.77,0.67,0.54,0.49,0.45,0.53,0.53,0.51
16.00,0.23,0.28,0.30,0.36,1.62,1.50,1.55,1.56,1.60,1.60,1.20,1.04,0.84,0.76,0.70,0.82,0.82,0.79
17.00,0.35,0.44,0.47,0.55,2.48,2.31,2.40,2.41,2.48,2.46,1.85,1.60,1.30,1.18,1.08,1.26,1.26,1.22
18.00,0.54,0.69,0.73,0.84,3.79,3.54,3.69,3.72,3.81,3.78,2.84,2.46,2.01,1.81,1.67,1.94,1.94,1.88
19.00,0.84,1.07,1.14,1.30,5.76,5.39,5.63,5.68,5.82,5.76,4.34,3.77,3.08,2.79,2.56,2.98,2.98,2.89
20.00,1.29,1.65,1.76,1.99,8.66,8.15,8.50,8.58,8.78,8.70,6.59,5.73,4.70,4.26,3.92,4.54,4.54,4.41
21.00,1.98,2.54,2.70,3.04,12.84,12.13,12.65,12.77,13.05,12.93,9.88,8.63,7.11,6.45,5.94,6.86,6.86,6.68
22.00,3.01,3.87,4.11,4.60,18.64,17.68,18.41,18.58,18.96,18.78,14.54,12.77,10.59,9.65,8.89,10.23,10.22,9.97
23.00,4.53,5.83,6.19,6.88,26.22,25.00,25.96,26.19,26.67,26.42,20.86,18.47,15.47,14.15,13.08,14.96,14.95,14.60
24.00,6.72,8.64,9.16,10.11,35.36,33.93,35.08,35.34,35.90,35.61,28.87,25.85,21.95,20.21,18.75,21.28,21.27,20.82
25.00,9.76,12.52,13.24,14.50,45.23,43.73,44.95,45.23,45.80,45.50,38.16,34.68,29.99,27.83,25.99,29.16,29.16,28.61
26.00,13.78,17.60,18.57,20.14,54.63,53.23,54.37,54.62,55.14,54.86,47.79,44.20,39.09,36.64,34.50,38.18,38.17,37.56
27.00,18.80,23.86,25.10,26.91,62.60,61.45,62.39,62.60,63.02,62.80,56.70,53.37,48.38,45.87,43.59,47.47,47.46,46.85
28.00,24.67,31.05,32.54,34.45,69.02,68.09,68.85,69.02,69.36,69.18,64.22,61.40,56.95,54.61,52.41,56.13,56.13,55.57
29.00,31.12,38.76,40.44,42.28,74.15,73.41,74.02,74.15,74.42,74.28,70.30,68.01,64.29,62.26,60.30,63.60,63.59,63.12
30.00,37.80,46.51,48.30,49.91,78.25,77.67,78.15,78.26,78.47,78.36,75.18,73.34,70.31,68.63,66.97,69.75,69.75,69.36
31.00,44.42,53.89,55.69,56.98,81.54,81.07,81.46,81.54,81.71,81.62,79.07,77.61,75.17,73.81,72.44,74.72,74.72,74.40
32.00,50.73,60.61,62.34,63.30,84.16,83.79,84.10,84.17,84.31,84.23,82.19,81.02,79.06,77.97,76.86,78.71,78.70,78.45
33.00,56.57,66.52,68.12,68.77,86.27,85.97,86.22,86.27,86.38,86.32,84.69,83.75,82.18,81.31,80.41,81.90,81.89,81.69
