0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01
6.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7.00,0.00,0.00,0.00,0.01,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
8.00,0.01,0.01,0.01,0.01,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02
9.00,0.01,0.01,0.01,0.01,0.07,0.06,0.06,0.05,0.06,0.06,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03
10.00,0.01,0.01,0.01,0.02,0.10,0.08,0.08,0.08,0.09,0.09,0.07,0.06,0.05,0.04,0.04,0.05,0.05,0.04
11.00,0.02,0.02,0.02,0.03,0.14,0.12,0.13,0.13,0.13,0.13,0.10,0.09,0.07,0.06,0.06,0.07,0.07,0.06
12.00,0.03,0.03,0.04,0.04,0.21,0.18,0.19,0.19,0.19,0.19,0.15,0.13,0.10,0.09,0.09,0.10,0.10,0.10
13.00,0.04,0.05,0.05,0.07,0.30,0.27,0.28,0.28,0.29,0.29,0.22,0.19,0.15,0.14,0.13,0.15,0.15,0.14
14.00,0.06,0.08,0.08,0.10,0.44,0.40,0.42,0.42,0.43,0.43,0.32,0.28,0.23,0.20,0.19,0.22,0.22,0.21
15.00,0.09,0.11,0.12,0.14,0.65,0.60,0.62,0.62,0.64,0.64,0.48,0.41,0.33,0.30,0.28,0.33,0.33,0.31
16.00,0.13,0.17,0.18,0.21,0.95,0.88,0.92,0.93,0.95,0.94,0.71,0.61,0.50,0.45,0.41,0.48,0.48,0.46
17.00,0.20,0.25,0.27,0.31,1.39,1.30,1.36,1.37,1.41,1.39,1.04,0.90,0.73,0.66,0.61,0.71,0.71,0.69
18.00,0.29,0.37,0.40,0.45,2.05,1.92,2.00,2.02,2.07,2.05,1.53,1.33,1.08,0.98,0.90,1.04,1.04,1.01
19.00,0.43,0.55,0.59,0.66,3.00,2.81,2.95,2.98,3.05,3.02,2.26,1.95,1.59,1.44,1.32,1.53,1.53,1.49
20.00,0.63,0.82,0.87,0.98,4.37,4.11,4.31,4.36,4.46,4.41,3.31,2.86,2.34,2.12,1.94,2.25,2.25,2.19
21.00,0.93,1.21,1.28,1.43,6.34,5.98,6.26,6.33,6.48,6.40,4.82,4.18,3.42,3.10,2.84,3.29,3.29,3.20
22.00,1.37,1.77,1.88,2.10,9.12,8.62,9.02,9.12,9.33,9.22,6.97,6.06,4.97,4.51,4.14,4.79,4.78,4.66
23.00,1.99,2.58,2.74,3.05,12.95,12.27,12.83,12.97,13.25,13.10,9.98,8.71,7.17,6.52,5.98,6.91,6.90,6.73
24.00,2.89,3.75,3.98,4.41,18.08,17.17,17.93,18.12,18.49,18.28,14.08,12.35,10.22,9.31,8.56,9.85,9.85,9.61
25.00,4.15,5.37,5.70,6.30,24.64,23.49,24.47,24.70,25.16,24.90,19.48,17.19,14.34,13.10,12.08,13.84,13.83,13.52
26.00,5.87,7.61,8.07,8.87,32.57,31.18,32.36,32.64,33.19,32.88,26.23,23.34,19.68,18.05,16.70,19.03,19.02,18.61
27.00,8.17,10.57,11.20,12.24,41.46,39.90,41.22,41.53,42.13,41.79,34.18,30.74,26.26,24.23,22.52,25.46,25.45,24.95
28.00,11.11,14.36,15.19,16.48,50.59,48.98,50.34,50.65,51.26,50.92,42.85,39.04,33.88,31.49,29.42,32.96,32.95,32.37
29.00,14.71,18.98,20.03,21.54,59.18,57.65,58.94,59.23,59.79,59.47,51.58,47.64,42.09,39.44,37.10,41.11,41.11,40.47
30.00,18.89,24.31,25.61,27.26,66.69,65.33,66.48,66.72,67.22,66.94,59.72,55.92,50.33,47.57,45.07,49.35,49.34,48.70
31.00,23.48,30.15,31.68,33.37,72.95,71.79,72.77,72.97,73.38,73.15,66.86,63.39,58.06,55.35,52.82,57.15,57.14,56.53
32.00,28.29,36.24,37.99,39.56,78.04,77.08,77.89,78.06,78.40,78.20,72.89,69.84,64.97,62.42,59.97,64.15,64.15,63.59
33.00,33.13,42.32,44.24,45.59,82.15,81.37,82.03,82.16,82.43,82.28,77.86,75.25,70.93,68.60,66.31,70.22,70.21,69.72
